Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
22,1732117125901,20/11/2024 15:38:45,1732099125901,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1732117125902,20/11/2024 15:38:45,1732099125902,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1732117125902,20/11/2024 15:38:45,1732099125902,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1732117125903,20/11/2024 15:38:45,1732099125903,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1732117125903,20/11/2024 15:38:45,1732099125903,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,how to fix calibration issues,,,Comment Box,13,object-16
27,1732117125903,20/11/2024 15:38:45,1732099125903,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1732117125903,20/11/2024 15:38:45,1732099125903,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1732117125904,20/11/2024 15:38:45,1732099125904,-5,20/11/2024 05:38:45,196386,5,questionnaire-ng98,,41492187,BLIND,12110638,,complete,,673dfca87f7d4d59a40117e6,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1536x864,1536x730,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB48,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,155976,,,,
1,1732116044782,20/11/2024 15:20:44,1732094444782,-6,20/11/2024 03:20:44,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732116189026,20/11/2024 15:23:09,1732094589026,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,Yes,,Yes|No,Multiple Choice,1,object-3
3,1732116189026,20/11/2024 15:23:09,1732094589026,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,1,,Yes|No,Multiple Choice,1,object-3
4,1732116189027,20/11/2024 15:23:09,1732094589027,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732116189027,20/11/2024 15:23:09,1732094589027,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732116189027,20/11/2024 15:23:09,1732094589027,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
7,1732116189027,20/11/2024 15:23:09,1732094589027,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732116189027,20/11/2024 15:23:09,1732094589027,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732116189028,20/11/2024 15:23:09,1732094589028,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732116189028,20/11/2024 15:23:09,1732094589028,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732116189028,20/11/2024 15:23:09,1732094589028,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732116189029,20/11/2024 15:23:09,1732094589029,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732116189029,20/11/2024 15:23:09,1732094589029,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
14,1732116189029,20/11/2024 15:23:09,1732094589029,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
15,1732116189035,20/11/2024 15:23:09,1732094589035,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
16,1732116189035,20/11/2024 15:23:09,1732094589035,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
17,1732116189035,20/11/2024 15:23:09,1732094589035,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,Logitech c920,,,Comment Box,7,object-9
18,1732116189035,20/11/2024 15:23:09,1732094589035,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,20 inches,,,Comment Box,8,object-10
19,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
20,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
21,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
22,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
23,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
24,1732116189036,20/11/2024 15:23:09,1732094589036,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
25,1732116189037,20/11/2024 15:23:09,1732094589037,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,"I moved the camera farther and closer after every failure, and changed light settings, but had no luck.",,,Comment Box,13,object-16
26,1732116189037,20/11/2024 15:23:09,1732094589037,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
27,1732116189037,20/11/2024 15:23:09,1732094589037,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
28,1732116189038,20/11/2024 15:23:09,1732094589038,-6,20/11/2024 03:23:09,196386,5,questionnaire-ng98,,41491583,BLIND,12110580,,complete,,673dfba6f003af2bcfac5748,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1920x1080,1920x911,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB27,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,144220,,,,
1,1732031705583,19/11/2024 15:55:05,1732013705583,-5,19/11/2024 05:55:05,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1732032082332,19/11/2024 16:01:22,1732014082332,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1732032082333,19/11/2024 16:01:22,1732014082333,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1732032082334,19/11/2024 16:01:22,1732014082334,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1732032082334,19/11/2024 16:01:22,1732014082334,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1732032082335,19/11/2024 16:01:22,1732014082335,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
7,1732032082336,19/11/2024 16:01:22,1732014082336,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1732032082336,19/11/2024 16:01:22,1732014082336,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1732032082337,19/11/2024 16:01:22,1732014082337,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1732032082338,19/11/2024 16:01:22,1732014082338,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1732032082339,19/11/2024 16:01:22,1732014082339,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1732032082339,19/11/2024 16:01:22,1732014082339,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1732032082340,19/11/2024 16:01:22,1732014082340,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,none,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1732032082367,19/11/2024 16:01:22,1732014082367,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,Yes,,Yes|No,Multiple Choice,5,object-7
15,1732032082368,19/11/2024 16:01:22,1732014082368,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,1,,Yes|No,Multiple Choice,5,object-7
16,1732032082369,19/11/2024 16:01:22,1732014082369,-5,19/11/2024 06:01:22,196386,5,questionnaire-ng98,,41462916,BLIND,12102571,,complete,,673cb09cbc43c3afae56c6ae,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 128.0.0.0,1366x768,1366x599,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB36,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
