Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
13,1733367898687,05/12/2024 03:04:58,1733349898687,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,n/a,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
15,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
16,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,No,,Yes|No,Multiple Choice,6,object-8
17,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,2,,Yes|No,Multiple Choice,6,object-8
18,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,I'm using the camera on a samsung s24 ultra.,,,Comment Box,7,object-9
19,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,around 20 inches,,,Comment Box,8,object-10
20,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,0,,,Comment Box,9,object-11
21,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,0,,,Comment Box,10,object-12
22,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1733367898688,05/12/2024 03:04:58,1733349898688,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,I would of like to had some sort of progression bar to know if I was making any progress in the study because I was worried that I wasn't since all the images were always the same.,,,Comment Box,13,object-16
27,1733367898689,05/12/2024 03:04:58,1733349898689,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1733367898689,05/12/2024 03:04:58,1733349898689,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1733367898689,05/12/2024 03:04:58,1733349898689,-5,04/12/2024 17:04:58,196386,6,questionnaire-ng98,,41811383,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1706x873,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,149737,,,,
1,1733367986189,05/12/2024 03:06:26,1733339186189,-8,04/12/2024 11:06:26,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733368122297,05/12/2024 03:08:42,1733339322297,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1733368122297,05/12/2024 03:08:42,1733339322297,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1733368122297,05/12/2024 03:08:42,1733339322297,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733368122298,05/12/2024 03:08:42,1733339322298,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733368122298,05/12/2024 03:08:42,1733339322298,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
7,1733368122298,05/12/2024 03:08:42,1733339322298,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Eye Glasses,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
8,1733368122299,05/12/2024 03:08:42,1733339322299,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Contacts,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
9,1733368122299,05/12/2024 03:08:42,1733339322299,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Makeup,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
10,1733368122299,05/12/2024 03:08:42,1733339322299,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Strip or individual eyelashes,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
11,1733368122300,05/12/2024 03:08:42,1733339322300,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,Hat,0,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
12,1733368122300,05/12/2024 03:08:42,1733339322300,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,__other,1,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
13,1733368122301,05/12/2024 03:08:42,1733339322301,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,3.	Please check if you currently wearing any of the following:,response,other,n/a,,Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat,Multiple Choice,4,object-6
14,1733368122312,05/12/2024 03:08:42,1733339322312,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,value,No,,Yes|No,Multiple Choice,5,object-7
15,1733368122313,05/12/2024 03:08:42,1733339322313,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,4.	Does your room currently have natural light?,response,quantised,2,,Yes|No,Multiple Choice,5,object-7
16,1733368122314,05/12/2024 03:08:42,1733339322314,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,value,Yes,,Yes|No,Multiple Choice,6,object-8
17,1733368122315,05/12/2024 03:08:42,1733339322315,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,5.	Are you using the built in camera?,response,quantised,1,,Yes|No,Multiple Choice,6,object-8
18,1733368122316,05/12/2024 03:08:42,1733339322316,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If no, what brand of camera are you using?",response,value,n/a,,,Comment Box,7,object-9
19,1733368122317,05/12/2024 03:08:42,1733339322317,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).,response,value,18 inches or so,,,Comment Box,8,object-10
20,1733368122318,05/12/2024 03:08:42,1733339322318,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,7.	Approximately how many times did you look at your phone during the experiment?,response,value,none at all,,,Comment Box,9,object-11
21,1733368122319,05/12/2024 03:08:42,1733339322319,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,8.	Approximately how many times did you get up during the experiment?,response,value,none,,,Comment Box,10,object-12
22,1733368122320,05/12/2024 03:08:42,1733339322320,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,value,Yes,,Yes|No,Multiple Choice,11,object-13
23,1733368122320,05/12/2024 03:08:42,1733339322320,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,9.	Was the environment you took the experiment in distraction free?,response,quantised,1,,Yes|No,Multiple Choice,11,object-13
24,1733368122322,05/12/2024 03:08:42,1733339322322,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,value,Yes,,Yes|No,Multiple Choice,12,object-14
25,1733368122323,05/12/2024 03:08:42,1733339322323,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"10. When you had to calibrate, were the instructions clear?",response,quantised,1,,Yes|No,Multiple Choice,12,object-14
26,1733368122325,05/12/2024 03:08:42,1733339322325,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,11. What additional information would you add to help make things easier to understand?,response,value,"Not sure, it calibrated twice then the last time it wouldn't.",,,Comment Box,13,object-16
27,1733368122325,05/12/2024 03:08:42,1733339322325,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,value,No,,Yes|No,Multiple Choice,14,object-15
28,1733368122326,05/12/2024 03:08:42,1733339322326,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,12. Are you wearing a mask?,response,quantised,2,,Yes|No,Multiple Choice,14,object-15
29,1733368122328,05/12/2024 03:08:42,1733339322328,-8,04/12/2024 11:08:42,196386,6,questionnaire-ng98,,41811394,BLIND,12213826,,complete,,67510f881f335841404db7a5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 130.0.0.0,1092x613,1092x613,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB7,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,END,135990,,,,
1,1733372316505,05/12/2024 04:18:36,1733354316505,-5,04/12/2024 18:18:36,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,,,,,info,,BEGIN,,,,,
2,1733372395015,05/12/2024 04:19:55,1733354395015,-5,04/12/2024 18:19:55,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,value,No,,Yes|No,Multiple Choice,1,object-3
3,1733372395015,05/12/2024 04:19:55,1733354395015,-5,04/12/2024 18:19:55,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?",response,quantised,2,,Yes|No,Multiple Choice,1,object-3
4,1733372395017,05/12/2024 04:19:55,1733354395017,-5,04/12/2024 18:19:55,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,value,No,,Yes|No,Multiple Choice,2,object-4
5,1733372395018,05/12/2024 04:19:55,1733354395018,-5,04/12/2024 18:19:55,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,2.	Are you on any medications currently that can impair your judgement?,response,quantised,2,,Yes|No,Multiple Choice,2,object-4
6,1733372395018,05/12/2024 04:19:55,1733354395018,-5,04/12/2024 18:19:55,196386,6,questionnaire-ng98,,41811598,BLIND,12213965,,complete,,6751252f8bb6cc4aa9fe72a0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 128.0.0.0,1440x900,1440x812,Headphone Check Pass,,0,ET_Questionnaire (Clone),1,CB19,Yes,Pass,Exit,Headphone Check Pass,,,,Page 1,vvc35d,1,"If yes, please list below:",response,value,n/a,,,Comment Box,3,object-5
