Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
3,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Southwestern
6,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,6
7,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,-
12,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,-
13,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,0%
14,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,1
15,1733348606100,04/12/2024 21:43:26,1733348636907,-6,04/12/2024 15:43:56,196386,6,questionnaire-w1i9,,41808185,BLIND,12212654,,complete,,6750c757bf7519bb7a3bbf23,computer,Desktop or Laptop,Windows 10,Firefox 133.0,2715x1527,2715x1412,Headphone Check Pass,,,Demographic Questionnaire,5,CB4,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,107397
1,1733352028812,04/12/2024 22:40:28,1733352029608,-5,04/12/2024 17:40:29,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733352053620,04/12/2024 22:40:53,1733352054454,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,32
3,1733352053792,04/12/2024 22:40:53,1733352054457,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733352053792,04/12/2024 22:40:53,1733352054457,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733352053792,04/12/2024 22:40:53,1733352054457,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Southern
6,1733352053792,04/12/2024 22:40:53,1733352054458,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,2
7,1733352053792,04/12/2024 22:40:53,1733352054458,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733352053792,04/12/2024 22:40:53,1733352054458,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1733352053792,04/12/2024 22:40:53,1733352054458,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,2
10,1733352053792,04/12/2024 22:40:53,1733352054458,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-5,White
11,1733352053792,04/12/2024 22:40:53,1733352054459,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,18
12,1733352053792,04/12/2024 22:40:53,1733352054459,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,14
13,1733352053792,04/12/2024 22:40:53,1733352054459,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733352053792,04/12/2024 22:40:53,1733352054460,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733352053792,04/12/2024 22:40:53,1733352054460,-5,04/12/2024 17:40:54,196386,6,questionnaire-w1i9,,41809223,BLIND,12213038,,complete,,6750d7b88b2eb79e06bd7f89,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB42,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,24852
1,1733356639079,04/12/2024 23:57:19,1733356637418,-8,04/12/2024 15:57:17,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1280x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733356681656,04/12/2024 23:58:01,1733356680041,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,30
3,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Female
4,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,2
5,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Pacific northwest
6,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,4
7,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
10,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-7,Decline to state
11,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,5
12,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,25
13,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,10%
14,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,2
15,1733356682031,04/12/2024 23:58:02,1733356680042,-8,04/12/2024 15:58:00,196386,6,questionnaire-w1i9,,41810260,BLIND,12213324,,complete,,6750e81d2bf1fec18ef0b09d,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x800,1263x665,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,42624
1,1733360106984,05/12/2024 00:55:06,1733360105364,-6,04/12/2024 18:55:05,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733360122919,05/12/2024 00:55:22,1733360121331,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,32
3,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Midwestern
6,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,3
7,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
10,1733360123049,05/12/2024 00:55:23,1733360121332,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-5-7,Decline to state
11,1733360123049,05/12/2024 00:55:23,1733360121333,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-6,1
12,1733360123049,05/12/2024 00:55:23,1733360121333,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-7,32
13,1733360123049,05/12/2024 00:55:23,1733360121333,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8,20%
14,1733360123049,05/12/2024 00:55:23,1733360121333,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-8-quantised,3
15,1733360123049,05/12/2024 00:55:23,1733360121333,-6,04/12/2024 18:55:21,196386,6,questionnaire-w1i9,,41810790,BLIND,12213593,,complete,,6750f4a454ab6197fce060a5,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,2560x1440,2560x1317,Headphone Check Pass,,,Demographic Questionnaire,5,CB8,Yes,Pass,Exit,Headphone Check Pass,,,,No,END QUESTIONNAIRE,15969
1,1733367902234,05/12/2024 03:05:02,1733367903094,-5,04/12/2024 22:05:03,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1707x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1733367935362,05/12/2024 03:05:35,1733367936279,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-1,31
3,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2,Male
4,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-2-quantised,1
5,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3,Do not know
6,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-quantised,7
7,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-3-text,
8,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1733367935506,05/12/2024 03:05:35,1733367936280,-5,04/12/2024 22:05:36,196386,6,questionnaire-w1i9,,41811389,BLIND,12213794,,complete,,67510bb61f335841404db6f4,computer,Desktop or Laptop,Windows 10,Firefox 133.0,1707x960,1689x873,Headphone Check Pass,,,Demographic Questionnaire,5,CB26,Yes,Pass,Exit,Headphone Check Pass,,,,No,response-4-quantised,1
