Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-2nfr,branch-i39d,branch-gwtr,branch-9h9t,checkpoint-o7ee,checkpoint-6s7s,branch-ktz5,branch-hxbs,Randomise questionnaire elements?,Question Key,Response
9,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,21
12,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,2
13,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,20%
14,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,3
15,1732124328109,20/11/2024 17:38:48,1732124327794,-5,20/11/2024 12:38:47,196386,5,questionnaire-3956,,41495587,BLIND,12111501,,complete,,673e1230103c69f1091289b0,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1920x1080,1903x1080,Headphone Check Pass,,,Demographic Questionnaire,5,CB23,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,57818
1,1732124422729,20/11/2024 17:40:22,1732124422499,-8,20/11/2024 09:40:22,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1600x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732124452532,20/11/2024 17:40:52,1732124452336,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,24
3,1732124452727,20/11/2024 17:40:52,1732124452338,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732124452727,20/11/2024 17:40:52,1732124452338,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732124452727,20/11/2024 17:40:52,1732124452338,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Pacific northwest
6,1732124452727,20/11/2024 17:40:52,1732124452338,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,4
7,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,1
10,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-6,More than one race
11,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,7
12,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,17
13,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,20%
14,1732124452727,20/11/2024 17:40:52,1732124452339,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,3
15,1732124452727,20/11/2024 17:40:52,1732124452340,-8,20/11/2024 09:40:52,196386,5,questionnaire-3956,,41495629,BLIND,12111624,,complete,,673e167b23ea873c9fd20cb4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1590x1000,Headphone Check Pass,,,Demographic Questionnaire,5,CB38,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,29841
1,1732126103982,20/11/2024 18:08:23,1732126103619,-6,20/11/2024 12:08:23,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1472x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732126177457,20/11/2024 18:09:37,1732126177139,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,33
3,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Pacific northwest
6,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,4
7,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Not Hispanic or Latino
9,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,2
10,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,19
12,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,14
13,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,10%
14,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,2
15,1732126177626,20/11/2024 18:09:37,1732126177141,-6,20/11/2024 12:09:37,196386,5,questionnaire-3956,,41496402,BLIND,12111866,,complete,,673e1da6a2c2d714b4b868f5,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 18.1,1680x1050,1457x894,Headphone Check Pass,,,Demographic Questionnaire,5,CB14,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,73522
1,1732126569175,20/11/2024 18:16:09,1732126569661,-8,20/11/2024 10:16:09,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1920x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,BEGIN QUESTIONNAIRE,
2,1732126664036,20/11/2024 18:17:44,1732126664525,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-1,23
3,1732126664244,20/11/2024 18:17:44,1732126664526,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2,Male
4,1732126664244,20/11/2024 18:17:44,1732126664526,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-2-quantised,1
5,1732126664244,20/11/2024 18:17:44,1732126664526,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3,Pacific southwest
6,1732126664244,20/11/2024 18:17:44,1732126664526,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-quantised,5
7,1732126664244,20/11/2024 18:17:44,1732126664526,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-3-text,
8,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4,Hispanic or Latino
9,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-4-quantised,1
10,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-5-5,White
11,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-6,2 years old
12,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-7,23
13,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8,40%
14,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,response-8-quantised,5
15,1732126664244,20/11/2024 18:17:44,1732126664527,-8,20/11/2024 10:17:44,196386,5,questionnaire-3956,,41496571,BLIND,12111795,,complete,,673e198288fb8f7a63d21fc3,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1921x925,1903x917,Headphone Check Pass,,,Demographic Questionnaire,5,CB45,Yes,Pass,Pass,Headphone Check Pass,,,,No,END QUESTIONNAIRE,94866
END OF FILE
